pair_i,pair_j,a,b,c,d,e,f,g,jab_seed,jde_seed,entry_jab,entry_jde,twoJ,val
63,121,3,5,3,3,5,3,19,1,2,1,2,3,-0.649519052838329
63,121,3,5,3,3,5,3,19,1,2,2,1,3,-0.649519052838329
63,121,3,5,3,3,5,3,19,1,2,2,2,3,0.375
63,121,3,5,3,3,5,3,19,1,2,1,2,4,-0.866025403784438
63,121,3,5,3,3,5,3,19,1,2,1,1,5,0.109375
63,121,3,5,3,3,5,3,19,1,2,1,2,5,0.28937904964769
63,121,3,5,3,3,5,3,19,1,2,2,1,5,0.289379049647689
63,121,3,5,3,3,5,3,19,1,2,2,2,5,0.765625
63,121,3,5,3,3,5,3,19,1,2,1,1,1,0.703125
63,121,3,5,3,3,5,3,19,1,2,1,2,1,0.907730471767363
63,121,3,5,3,3,5,3,19,1,2,2,1,1,0.907730471767363
63,121,3,5,3,3,5,3,19,1,2,2,2,1,1.171875
63,121,3,5,3,3,5,3,19,1,2,1,2,2,0.968245836551854
63,121,3,5,3,3,5,3,19,1,2,1,1,3,1.125
63,121,3,5,3,3,5,3,19,1,2,1,2,3,-0.649519052838329
63,121,3,5,3,3,5,3,19,1,2,2,1,3,-0.649519052838329
63,121,3,5,3,3,5,3,19,1,2,2,2,3,0.375
63,121,3,5,3,3,5,3,19,1,2,1,2,4,-0.866025403784438
63,121,3,5,3,3,5,3,19,1,2,1,1,5,0.109375
63,121,3,5,3,3,5,3,19,1,2,1,2,5,0.28937904964769
63,121,3,5,3,3,5,3,19,1,2,2,1,5,0.289379049647689
63,121,3,5,3,3,5,3,19,1,2,2,2,5,0.765625
64,4,3,5,2,5,3,2,17,1,0,1,1,1,0.375
64,4,3,5,2,5,3,2,17,1,0,1,2,1,-0.484122918275927
64,12,3,5,3,5,3,3,17,1,0,1,1,1,0.397747564417433
64,12,3,5,3,5,3,3,17,1,0,1,2,1,-0.513489897661093
64,12,3,5,3,5,3,3,17,1,0,2,1,1,0.513489897661093
64,12,3,5,3,5,3,3,17,1,0,2,2,1,-0.662912607362388
64,25,3,5,2,5,3,2,17,1,1,1,1,1,0.625
64,25,3,5,2,5,3,2,17,1,1,1,2,1,0.484122918275927
64,25,3,5,2,5,3,2,17,1,1,1,1,3,0.25
64,25,3,5,2,5,3,2,17,1,1,1,2,3,-0.433012701892219
64,25,3,5,2,5,3,2,17,1,1,1,1,1,0.625
64,25,3,5,2,5,3,2,17,1,1,1,2,1,0.484122918275927
64,25,3,5,2,5,3,2,17,1,1,1,1,3,0.25
64,25,3,5,2,5,3,2,17,1,1,1,2,3,-0.433012701892219
64,25,3,5,2,5,3,2,17,1,1,1,1,1,0.625
64,25,3,5,2,5,3,2,17,1,1,1,2,1,0.484122918275927
64,25,3,5,2,5,3,2,17,1,1,1,1,3,0.25
64,25,3,5,2,5,3,2,17,1,1,1,2,3,-0.433012701892219
64,26,3,5,2,5,5,2,17,1,1,1,0,3,-0.612372435695794
64,26,3,5,2,5,5,2,17,1,1,1,0,3,-0.612372435695794
64,26,3,5,2,5,5,2,17,1,1,1,0,3,-0.612372435695794
64,27,3,5,2,5,4,3,17,1,1,1,1,1,-0.790569415042095
64,27,3,5,2,5,4,3,17,1,1,1,0,3,-0.306186217847897
64,27,3,5,2,5,4,3,17,1,1,1,1,3,0.395284707521047
64,27,3,5,2,5,4,3,17,1,1,1,1,1,-0.790569415042095
64,27,3,5,2,5,4,3,17,1,1,1,0,3,-0.306186217847897
64,27,3,5,2,5,4,3,17,1,1,1,1,3,0.395284707521047
64,27,3,5,2,5,4,3,17,1,1,1,1,1,-0.790569415042095
64,27,3,5,2,5,4,3,17,1,1,1,0,3,-0.306186217847897
64,27,3,5,2,5,4,3,17,1,1,1,1,3,0.395284707521047
64,28,3,5,2,5,5,4,17,1,1,1,0,1,1.36930639376292
64,28,3,5,2,5,5,4,17,1,1,1,0,1,1.36930639376292
64,28,3,5,2,5,5,4,17,1,1,1,0,1,1.36930639376292
64,45,3,5,4,5,3,2,17,1,1,1,1,1,-0.790569415042095
64,45,3,5,4,5,3,2,17,1,1,1,2,1,-0.612372435695794
64,45,3,5,4,5,3,2,17,1,1,1,1,3,-0.125
64,45,3,5,4,5,3,2,17,1,1,1,2,3,0.21650635094611
64,45,3,5,4,5,3,2,17,1,1,1,1,1,-0.790569415042095
64,45,3,5,4,5,3,2,17,1,1,1,2,1,-0.612372435695794
64,45,3,5,4,5,3,2,17,1,1,1,1,3,-0.125
64,45,3,5,4,5,3,2,17,1,1,1,2,3,0.21650635094611
64,45,3,5,4,5,3,2,17,1,1,1,1,1,-0.790569415042095
64,45,3,5,4,5,3,2,17,1,1,1,2,1,-0.612372435695794
64,45,3,5,4,5,3,2,17,1,1,1,1,3,-0.125
64,45,3,5,4,5,3,2,17,1,1,1,2,3,0.21650635094611
64,46,3,5,4,5,5,2,17,1,1,1,0,3,0.306186217847897
64,46,3,5,4,5,5,2,17,1,1,1,0,3,0.306186217847897
64,46,3,5,4,5,5,2,17,1,1,1,0,3,0.306186217847897
64,47,3,5,4,5,4,3,17,1,1,1,1,1,1
64,47,3,5,4,5,4,3,17,1,1,1,0,3,0.153093108923949
64,47,3,5,4,5,4,3,17,1,1,1,1,3,-0.197642353760524
64,47,3,5,4,5,4,3,17,1,1,1,1,1,1
64,47,3,5,4,5,4,3,17,1,1,1,0,3,0.153093108923949
64,47,3,5,4,5,4,3,17,1,1,1,1,3,-0.197642353760524
64,47,3,5,4,5,4,3,17,1,1,1,1,1,1
64,47,3,5,4,5,4,3,17,1,1,1,0,3,0.153093108923949
64,47,3,5,4,5,4,3,17,1,1,1,1,3,-0.197642353760524
64,48,3,5,4,5,5,4,17,1,1,1,0,1,-1.73205080756888
64,48,3,5,4,5,5,4,17,1,1,1,0,1,-1.73205080756888
64,48,3,5,4,5,5,4,17,1,1,1,0,1,-1.73205080756888
64,62,3,5,3,5,5,3,17,1,1,1,0,3,-0.918558653543691
64,62,3,5,3,5,5,3,17,1,1,2,0,3,0.53033008588991
64,62,3,5,3,5,5,3,17,1,1,1,0,3,-0.918558653543691
64,62,3,5,3,5,5,3,17,1,1,2,0,3,0.53033008588991
64,62,3,5,3,5,5,3,17,1,1,1,0,3,-0.918558653543691
64,62,3,5,3,5,5,3,17,1,1,2,0,3,0.53033008588991
64,64,3,5,5,5,5,3,17,1,1,1,0,3,0.229639663385923
64,64,3,5,5,5,5,3,17,1,1,2,0,3,-0.296463530640785
64,64,3,5,5,5,5,3,17,1,1,1,0,3,0.229639663385923
64,64,3,5,5,5,5,3,17,1,1,2,0,3,-0.296463530640785
64,64,3,5,5,5,5,3,17,1,1,1,0,3,0.229639663385923
64,64,3,5,5,5,5,3,17,1,1,2,0,3,-0.296463530640785
64,84,3,5,2,5,3,2,17,1,2,1,1,3,0.75
64,84,3,5,2,5,3,2,17,1,2,1,2,3,0.433012701892219
64,84,3,5,2,5,3,2,17,1,2,1,1,5,0.125
64,84,3,5,2,5,3,2,17,1,2,1,2,5,-0.330718913883074
64,84,3,5,2,5,3,2,17,1,2,1,1,3,0.75
64,84,3,5,2,5,3,2,17,1,2,1,2,3,0.433012701892219
64,84,3,5,2,5,3,2,17,1,2,1,1,5,0.125
64,84,3,5,2,5,3,2,17,1,2,1,2,5,-0.330718913883074
64,84,3,5,2,5,3,2,17,1,2,1,1,3,0.75
64,84,3,5,2,5,3,2,17,1,2,1,2,3,0.433012701892219
64,84,3,5,2,5,3,2,17,1,2,1,1,5,0.125
64,84,3,5,2,5,3,2,17,1,2,1,2,5,-0.330718913883074
64,85,3,5,2,5,5,2,17,1,2,1,0,3,-1.36930639376292
64,86,3,5,2,5,4,3,17,1,2,1,0,3,-0.684653196881458
64,86,3,5,2,5,4,3,17,1,2,1,1,3,-0.53033008588991
64,86,3,5,2,5,4,3,17,1,2,1,1,5,0.353553390593274
64,105,3,5,4,5,3,2,17,1,2,1,1,3,-0.838525491562421
64,105,3,5,4,5,3,2,17,1,2,1,2,3,-0.484122918275927
64,105,3,5,4,5,3,2,17,1,2,1,1,3,-0.838525491562421
64,105,3,5,4,5,3,2,17,1,2,1,2,3,-0.484122918275927
64,105,3,5,4,5,3,2,17,1,2,1,1,3,-0.838525491562421
64,105,3,5,4,5,3,2,17,1,2,1,2,3,-0.484122918275927
64,106,3,5,4,5,5,2,17,1,2,1,0,3,1.53093108923949
64,107,3,5,4,5,4,3,17,1,2,1,0,3,0.765465544619743
64,107,3,5,4,5,4,3,17,1,2,1,1,3,0.592927061281571
64,118,3,5,3,5,3,3,17,1,2,1,1,3,1.59099025766973
64,118,3,5,3,5,3,3,17,1,2,1,2,3,0.918558653543692
64,118,3,5,3,5,3,3,17,1,2,2,1,3,-0.918558653543692
64,118,3,5,3,5,3,3,17,1,2,2,2,3,-0.530330085889911
64,118,3,5,3,5,3,3,17,1,2,1,1,5,0.0441941738241592
64,118,3,5,3,5,3,3,17,1,2,1,2,5,-0.116926793336686
64,118,3,5,3,5,3,3,17,1,2,2,1,5,0.116926793336686
64,118,3,5,3,5,3,3,17,1,2,2,2,5,-0.309359216769115
64,118,3,5,3,5,3,3,17,1,2,1,1,3,1.59099025766973
64,118,3,5,3,5,3,3,17,1,2,1,2,3,0.918558653543692
64,118,3,5,3,5,3,3,17,1,2,2,1,3,-0.918558653543692
64,118,3,5,3,5,3,3,17,1,2,2,2,3,-0.530330085889911
64,118,3,5,3,5,3,3,17,1,2,1,1,5,0.0441941738241592
64,118,3,5,3,5,3,3,17,1,2,1,2,5,-0.116926793336686
64,118,3,5,3,5,3,3,17,1,2,2,1,5,0.116926793336686
64,118,3,5,3,5,3,3,17,1,2,2,2,5,-0.309359216769115
64,118,3,5,3,5,3,3,17,1,2,1,1,3,1.59099025766973
64,118,3,5,3,5,3,3,17,1,2,1,2,3,0.918558653543692
64,118,3,5,3,5,3,3,17,1,2,2,1,3,-0.918558653543692
64,118,3,5,3,5,3,3,17,1,2,2,2,3,-0.530330085889911
64,118,3,5,3,5,3,3,17,1,2,1,1,5,0.0441941738241592
64,118,3,5,3,5,3,3,17,1,2,1,2,5,-0.116926793336686
64,118,3,5,3,5,3,3,17,1,2,2,1,5,0.116926793336686
64,118,3,5,3,5,3,3,17,1,2,2,2,5,-0.309359216769115
64,119,3,5,3,5,5,3,17,1,2,1,0,3,-2.05395959064437
64,119,3,5,3,5,5,3,17,1,2,2,0,3,1.18585412256314
64,124,3,5,5,5,3,3,17,1,2,1,1,3,-0.889390591922357
64,124,3,5,5,5,3,3,17,1,2,1,2,3,-0.513489897661093
64,124,3,5,5,5,3,3,17,1,2,2,1,3,1.14819831692961
64,124,3,5,5,5,3,3,17,1,2,2,2,3,0.662912607362388
64,124,3,5,5,5,3,3,17,1,2,1,1,3,-0.889390591922357
64,124,3,5,5,5,3,3,17,1,2,1,2,3,-0.513489897661093
64,124,3,5,5,5,3,3,17,1,2,2,1,3,1.14819831692961
64,124,3,5,5,5,3,3,17,1,2,2,2,3,0.662912607362388
64,124,3,5,5,5,3,3,17,1,2,1,1,3,-0.889390591922357
64,124,3,5,5,5,3,3,17,1,2,1,2,3,-0.513489897661093
64,124,3,5,5,5,3,3,17,1,2,2,1,3,1.14819831692961
64,124,3,5,5,5,3,3,17,1,2,2,2,3,0.662912607362388
64,125,3,5,5,5,5,3,17,1,2,1,0,3,1.14819831692961
64,125,3,5,5,5,5,3,17,1,2,2,0,3,-1.48231765320393
64,128,3,5,2,5,3,2,17,1,3,1,1,5,0.875
64,128,3,5,2,5,3,2,17,1,3,1,2,5,0.330718913883074
65,9,3,5,4,5,5,4,19,1,0,1,0,1,-0.866025403784439
65,15,3,5,5,5,5,5,19,1,0,-1,-1,1,0.0
65,29,3,5,2,5,3,2,19,1,1,1,1,1,-0.790569415042095
65,29,3,5,2,5,3,2,19,1,1,1,2,1,-0.612372435695794
65,29,3,5,2,5,3,2,19,1,1,1,1,3,0.395284707521047
65,29,3,5,2,5,3,2,19,1,1,1,2,3,-0.684653196881458
65,29,3,5,2,5,3,2,19,1,1,1,1,1,-0.790569415042095
65,29,3,5,2,5,3,2,19,1,1,1,2,1,-0.612372435695794
65,29,3,5,2,5,3,2,19,1,1,1,1,3,0.395284707521047
65,29,3,5,2,5,3,2,19,1,1,1,2,3,-0.684653196881458
65,29,3,5,2,5,3,2,19,1,1,1,1,1,-0.790569415042095
65,29,3,5,2,5,3,2,19,1,1,1,2,1,-0.612372435695794
65,29,3,5,2,5,3,2,19,1,1,1,1,3,0.395284707521047
65,29,3,5,2,5,3,2,19,1,1,1,2,3,-0.684653196881458
